Protein Name,Protein ChEMBL ID,Molecule ChEMBL ID,Standard Type,Standard Value,Standard Units,SMILES
Phosphodiesterase 5A,CHEMBL1827,CHEMBL269079,IC50,1.4,nM,CCn1ncc2c(NCc3ccc(OC)c(Cl)c3)c(C(=O)NCCCCCO)cnc21
Phosphodiesterase 5A,CHEMBL1827,CHEMBL8198,IC50,1.6,nM,CCn1ncc2c(NCc3ccc(OC)c(Cl)c3)c(C(=O)NCCCN3CCCC3=O)cnc21
Phosphodiesterase 5A,CHEMBL1827,CHEMBL168949,IC50,0.6,nM,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nn12
Phosphodiesterase 5A,CHEMBL1827,CHEMBL8410,IC50,1.8,nM,CCn1ncc2c(NCc3ccc(OC)c(Cl)c3)c(C(=O)NC[C@@H]3CCCO3)cnc21
Phosphodiesterase 5A,CHEMBL1827,CHEMBL192,IC50,1.6,nM,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12
Phosphodiesterase 5A,CHEMBL1827,CHEMBL7868,IC50,0.8,nM,CCn1ncc2c(NCc3ccc(OC)c(Cl)c3)c(C(=O)NCc3ccncc3)cnc21
Phosphodiesterase 5A,CHEMBL1827,CHEMBL8132,IC50,1.0,nM,CCn1ncc2c(N[C@@H](C)C3CCCCC3)c3cc(C#N)ccc3nc21
Phosphodiesterase 5A,CHEMBL1827,CHEMBL352722,IC50,5.0,nM,CCCc1nc(C)c2c(=O)[nH]c(-c3ccccc3OCC)nn12
Phosphodiesterase 5A,CHEMBL1827,CHEMBL1339,IC50,0.7,nM,CCCc1nc(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.Cl
Phosphodiesterase 5A,CHEMBL1827,CHEMBL266960,IC50,0.6,nM,COc1ccc(CNc2nnc(N3CCC(O)CC3)c3ccc(C#N)cc23)cc1Cl
Phosphodiesterase 5A,CHEMBL1827,CHEMBL67064,IC50,0.29,nM,CCCOc1ccc(S(=O)(=O)N2CCC(CCP(=O)(O)OCC)CC2)cc1-c1nc(O)c2c(n1)c(CCC)nn2C
Phosphodiesterase 5A,CHEMBL1827,CHEMBL63686,IC50,0.58,nM,CCCOc1ccc(S(=O)(=O)N2CCN(CP(=O)(OCC)OCC)CC2)cc1-c1nc(O)c2c(n1)c(CCC)nn2C
Phosphodiesterase 5A,CHEMBL1827,CHEMBL246536,IC50,1.05,nM,CCCOc1ccc(S(=O)(=O)N2CCN(CCP(=O)(OCC)OCC)CC2)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL63548,IC50,0.28,nM,CCCOc1ccc(S(=O)(=O)N2CCN(CP(=O)(O)O)CC2)cc1-c1nc(O)c2c(n1)c(CCC)nn2C
Phosphodiesterase 5A,CHEMBL1827,CHEMBL309849,IC50,0.9,nM,CCCOc1ccc(S(=O)(=O)N2CC[C@@H](N(C)C)C2)cc1-c1nc(O)c2c(NCc3ccc(OC)c(Cl)c3)[nH]c3nncc-3c2n1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL394040,IC50,0.34,nM,CCCOc1ccc(S(=O)(=O)N2CCC(CP(=O)(OCC)OCC)CC2)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL79579,IC50,2.1,nM,CCCOc1ccc(S(=O)(=O)N2CC[C@@H](N(C)C)C2)cc1-c1nc(O)c2c[nH]c3nncc-3c2n1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL80004,IC50,0.31,nM,CCCOc1ccc(S(=O)(=O)N2CC[C@@H](N(C)C)C2)cc1-c1nc(O)c2c(NCc3ccc(F)cc3)[nH]c3nncc-3c2n1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL192,IC50,1.78,nM,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12
Phosphodiesterase 5A,CHEMBL1827,CHEMBL192,IC50,1.6,nM,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12
Phosphodiesterase 5A,CHEMBL1827,CHEMBL245323,IC50,0.32,nM,CCCOc1ccc(S(=O)(=O)N2CCC(CP(=O)(O)O)CC2)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL541468,IC50,0.28,nM,CCCOc1ccc(S(=O)(=O)N2CCN(CCP(=O)(O)OCC)CC2)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL245517,IC50,0.18,nM,CCCOc1ccc(S(=O)(=O)N2CCN(CP(=O)(O)OCC)CC2)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL245317,IC50,0.17,nM,CCCOc1ccc(S(=O)(=O)N2CCC(CP(=O)(O)OCC)CC2)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL81285,IC50,1.7,nM,CCCOc1ccc(S(=O)(=O)N2CC[C@@H](N(C)C)C2)cc1-c1nc(O)c2c(NCc3ccc(F)cc3)nc3nn(Cc4ccc(OC)cc4)cc3c2n1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL245522,IC50,0.41,nM,CCCOc1ccc(S(=O)(=O)N2CCC(P(=O)(OCC)OCC)CC2)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL245721,IC50,0.94,nM,CCCOc1ccc(S(=O)(=O)N2CCN(CCP(=O)(O)O)CC2)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL245922,IC50,0.7,nM,CCCOc1ccc(S(=O)(=O)N2CCC(P(=O)(O)O)CC2)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL245315,IC50,0.3,nM,CCCOc1ccc(S(=O)(=O)N2CCC(P(=O)(O)OCC)CC2)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL43862,IC50,2.0,nM,CCCOc1ccc(NC(=S)NC(=O)OCC)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL416267,IC50,2.0,nM,CCCOc1ccc(NC(C)=O)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL46714,IC50,2.0,nM,CCCOc1ccccc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL289344,IC50,5.0,nM,CCCOc1ccc(-c2cccs2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL45367,IC50,3.0,nM,CCCOc1ccc(NS(C)(=O)=O)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL290694,IC50,2.0,nM,CCCOc1ccc(-c2nc(C)cs2)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL46771,IC50,2.0,nM,CCCOc1ccc(NC(=O)c2ccc(F)cc2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL42172,IC50,6.0,nM,CCCCn1nc(C)c2c(=O)[nH]c(-c3ccccc3OCCC)nc21
Phosphodiesterase 5A,CHEMBL1827,CHEMBL42776,IC50,4.0,nM,CCCOc1ccc(N(C)C)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL42272,IC50,3.0,nM,CCCOc1ccc(-c2csc(C)n2)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL298478,IC50,1.5,nM,CCCOc1ccc(NC(=O)c2cccs2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL291178,IC50,2.0,nM,CCCOc1ccc(NC(=O)OC)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL298294,IC50,4.0,nM,CCCOc1ccc(NS(C)(=O)=O)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL43225,IC50,3.0,nM,CCCOc1ccc(NC(=O)NCC)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL296294,IC50,1.7,nM,CCCOc1ccc(-c2n[nH]c(-c3ccccc3)n2)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL43205,IC50,2.5,nM,CCCOc1ccc(-c2csc(-c3ccccc3)n2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL297763,IC50,3.0,nM,CCCOc1ccc(-c2csc(-c3ccccc3)n2)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL296071,IC50,2.5,nM,CCCOc1ccc(-c2csc(C)n2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL42886,IC50,2.0,nM,CCCOc1ccc(NC(N)=O)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL42988,IC50,0.2,nM,CCCOc1ccc(NC(=O)Nc2ccc(F)cc2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL46621,IC50,3.5,nM,CCCOc1ccc(NC(=O)CN2CCN(C)CC2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL41004,IC50,5.0,nM,CCCOc1ccc(N(C)C)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL289701,IC50,3.0,nM,CCCOc1ccc(NC(=S)NCC)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL42779,IC50,4.0,nM,CCCOc1ccc(C(=O)CN2CCOCC2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL43443,IC50,0.8,nM,CCCOc1ccc(NC(C)=O)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL45039,IC50,2.5,nM,CCCOc1ccc(-c2nc(C)cs2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL295329,IC50,2.0,nM,CCCOc1ccc(-c2csc(-c3cccnc3)n2)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL298295,IC50,0.1,nM,CCCOc1ccc([N+](=O)[O-])cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL288061,IC50,1.0,nM,CCCOc1ccccc1-c1nc2c(c(C)nn2CCC)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL298282,IC50,4.0,nM,CCCOc1ccc(-c2ccc(C)s2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL295614,IC50,3.0,nM,CCCOc1ccc(-c2nccs2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL295224,IC50,5.0,nM,CCCOc1ccc(Nc2nnc(N)[nH]2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL290402,IC50,4.0,nM,CCCOc1ccc([N+](=O)[O-])cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL297864,IC50,1.0,nM,CCCOc1ccc(NC(N)=S)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL192,IC50,1.6,nM,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12
Phosphodiesterase 5A,CHEMBL1827,CHEMBL22906,IC50,5.3,nM,CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(O)c2cc3[nH]cnc3cc2n1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL283122,IC50,5.3,nM,CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(O)c2cc3c(cc2n1)ncn3Cc1ccccc1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL278354,IC50,0.48,nM,CCCOc1ccc(C(N)=O)cc1-c1nc(O)c2cc3c(cc2n1)ncn3Cc1ccc(F)cc1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL179849,IC50,5.0,nM,CCOc1ccccc1-c1nc(O)c2c(C)nc(C3CCCC3)n2n1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL182179,IC50,5.0,nM,CCCc1nc(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(CCO)CC4)ccc3OCC)nn12
Phosphodiesterase 5A,CHEMBL1827,CHEMBL434135,IC50,5.0,nM,CCOc1ccc(S(=O)(=O)N2CCN(CCO)CC2)cc1-c1nc(O)c2c(n1)c(C1CCCC1)nn2C
Phosphodiesterase 5A,CHEMBL1827,CHEMBL361582,IC50,1.0,nM,CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(O)c2c(C)nc(C3CCCC3)n2n1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL369081,IC50,1.0,nM,CCOc1ccc(S(=O)(=O)N2CCN(CCO)CC2)cc1-c1nc(O)c2c(C)nc(C3CCCC3)n2n1
Phosphodiesterase 5A,CHEMBL1827,CHEMBL168949,IC50,2.0,nM,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nn12
Phosphodiesterase 5A,CHEMBL1827,CHEMBL361736,IC50,1.0,nM,CCCn1nc(C)c2c(=O)[nH]c(-c3ccccc3OCC)nc21
Phosphodiesterase 5A,CHEMBL1827,CHEMBL352722,IC50,5.0,nM,CCCc1nc(C)c2c(=O)[nH]c(-c3ccccc3OCC)nn12
Matrix metalloproteinase 3,CHEMBL283,CHEMBL151539,IC50,2.0,nM,CCCOc1ccc(S(=O)(=O)N2C/C(=N\OC)C[C@@H]2C(=O)NO)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL357728,IC50,5.0,nM,CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL150655,IC50,5.0,nM,COc1ccc(S(=O)(=O)N2C/C(=N\O)C[C@@H]2C(=O)NO)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL151331,IC50,3.0,nM,CCCCOc1ccc(S(=O)(=O)N2C/C(=N\N3CCNCC3)C[C@@H]2C(=O)NO)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL150483,IC50,5.0,nM,CO/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL440355,IC50,2.0,nM,CCCCOc1ccc(S(=O)(=O)N2C/C(=N\OCC)C[C@@H]2C(=O)NO)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL123563,IC50,3.2,nM,COc1ccc(S(=O)(=O)N2CCN(S(=O)(=O)c3c(C)noc3C)CC2C(=O)NO)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL150027,IC50,5.0,nM,O=C(NO)[C@H]1C/C(=N/Oc2ccccc2)CN1S(=O)(=O)c1ccc(Oc2ccncc2)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL346442,IC50,1.0,nM,CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)C1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL150077,IC50,5.0,nM,CCCCOc1ccc(S(=O)(=O)N2C/C(=N\O)C[C@@H]2C(=O)NO)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL333586,IC50,5.297,nM,CCOCCCOC(=O)N1CCN(S(=O)(=O)c2ccc(OC)cc2)C(C(=O)NO)C1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL150242,IC50,2.0,nM,CO/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)C1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL123499,IC50,4.295,nM,CCCCCCN(C)C(=O)N1CCN(S(=O)(=O)c2ccc(OC)cc2)C(C(=O)NO)C1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL421966,IC50,1.0,nM,CO/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)C1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL126044,IC50,2.5,nM,COc1ccc(S(=O)(=O)N2CCN(S(=O)(=O)c3sc(N)nc3C)CC2C(=O)NO)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL151235,IC50,6.0,nM,CONC1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)C1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL149977,IC50,1.0,nM,CCCCOc1ccc(S(=O)(=O)N2C/C(=N\OC)C[C@@H]2C(=O)NO)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL150342,IC50,2.0,nM,CCCCOc1ccc(S(=O)(=O)N2C/C(=N\N3CCOCC3)C[C@@H]2C(=O)NO)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL123967,IC50,3.499,nM,COc1ccc(S(=O)(=O)N2CCN(S(C)(=O)=O)CC2C(=O)NO)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL356471,IC50,3.0,nM,CO/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)cc2)C1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL125901,IC50,1.2,nM,O=C(O)[C@H]1[C@H](Cn2nnc3ccccc3c2=O)CC[C@@H]1Sc1ccc(-c2ccncc2)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL126380,IC50,3.3,nM,O=C(O)[C@H]1[C@H](Cn2nnc3ccccc3c2=O)CC[C@@H]1Sc1ccc(-c2ccc(Cl)cc2)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL47468,IC50,3.7,nM,COc1ccc(S(=O)(=O)N(CC(=O)NC(c2ccccc2)c2ccccc2)[C@H](CCSCc2ccccc2)C(=O)NO)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL340771,IC50,5.0,nM,N#Cc1ccc(-c2ccc(S[C@H]3CC[C@@H](Cn4nnc5ccccc5c4=O)[C@@H]3C(=O)O)cc2)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL296911,IC50,0.7,nM,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](CCSCc2ccccc2)C(=O)NO)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL75094,IC50,1.1,nM,CC1(C)SCCN(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)[C@H]1C(=O)NO
Matrix metalloproteinase 3,CHEMBL283,CHEMBL339588,IC50,5.2,nM,O=C(O)[C@@H]1[C@@H](Cn2nnc3ccccc3c2=O)CC[C@H]1Sc1ccc(-c2ccc(Cl)cc2)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL125104,IC50,3.0,nM,O=C(O)[C@H]1[C@H](CN2C(=O)c3ccccc3C2=O)CC[C@@H]1SCc1ccc(-c2ccccc2)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL154044,IC50,0.5,nM,CNC(=O)[C@@H](NC(=O)[C@H](CCCc1ccc(-c2ccccc2)c(C)c1)CC(=O)NO)C(C)(C)C
Matrix metalloproteinase 3,CHEMBL283,CHEMBL156830,IC50,3.8,nM,C[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCc1ccc2c(c1)Cc1ccccc1-2)CC(=O)NO)C(C)(C)C)c1ccccc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL345447,IC50,2.6,nM,C[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCc1ccc(-c2ccccc2)cc1)CC(=O)NO)C(C)(C)C)c1ccccc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL117225,IC50,5.9,nM,Cc1cc(CCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)N[C@H](C)c2ccccc2)C(C)(C)C)ccc1-c1ccccc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL317508,IC50,1.1,nM,N#Cc1ccc(-c2ccc(OCC(CCn3nnc4ccccc4c3=O)C(=O)NO)cc2)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL100584,IC50,4.3,nM,O=C(NO)C(CCn1nnc2ccccc2c1=O)COCCc1ccc(-c2ccc(Cl)cc2)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL75094,IC50,1.1,nM,CC1(C)SCCN(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)[C@H]1C(=O)NO
Matrix metalloproteinase 3,CHEMBL283,CHEMBL323371,IC50,5.0,nM,O=C(NO)C(CCn1nnc2ccccc2c1=O)COc1ccc(-c2ccccc2)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL317132,IC50,3.2,nM,O=C(NO)C(CCn1nnc2ccccc2c1=O)COc1ccc(-c2ccc(Cl)cc2)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL19611,IC50,0.191,nM,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C
Matrix metalloproteinase 3,CHEMBL283,CHEMBL43113,IC50,3.0,nM,Cc1ccc(-c2ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc2)cc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL43479,IC50,5.0,nM,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(C#N)cc2)cc1)C(=O)NO
Matrix metalloproteinase 3,CHEMBL283,CHEMBL432882,IC50,4.0,nM,CC(C)[C@@H](NS(=O)(=O)c1ccc(Oc2ccccc2)cc1)C(=O)NO
Matrix metalloproteinase 3,CHEMBL283,CHEMBL45040,IC50,6.0,nM,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(C#N)cc2)cc1)C(=O)O
Matrix metalloproteinase 3,CHEMBL283,CHEMBL42938,IC50,5.0,nM,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(C#N)cc2)cc1)C(=O)O
Matrix metalloproteinase 3,CHEMBL283,CHEMBL433262,IC50,5.0,nM,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)NO
Matrix metalloproteinase 3,CHEMBL283,CHEMBL279785,IC50,4.4,nM,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C
Matrix metalloproteinase 3,CHEMBL283,CHEMBL279078,IC50,0.6,nM,CNC(=O)[C@H](Cc1cccc2c1CCCC2)NC(=O)[C@H](CC(C)C)[C@H](C)C(=O)NO
Matrix metalloproteinase 3,CHEMBL283,CHEMBL19611,IC50,1.9,nM,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C
Matrix metalloproteinase 3,CHEMBL283,CHEMBL279964,IC50,4.4,nM,CNC(=O)[C@@H](NC(=O)[C@@H](CC(=O)NO)CC(C)C)c1ccccc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL19843,IC50,1.9,nM,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](C)C(=O)NO)c1ccccc1
Matrix metalloproteinase 3,CHEMBL283,CHEMBL279786,IC50,0.65,nM,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc1cccs1)C(=O)NO
Matrix metalloproteinase 3,CHEMBL283,CHEMBL281371,IC50,2.3,nM,CNC(=O)[C@@H](NC(=O)[C@@H](CC(=O)NO)CC(C)C)C1CCCCC1
Matrix metalloproteinase 8,CHEMBL4588,CHEMBL79433,IC50,1.0,nM,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCN(Cc2ccccc2)CC1
Matrix metalloproteinase 8,CHEMBL4588,CHEMBL56909,IC50,2.0,nM,O=C(NO)[C@H]1Cc2ccccc2CN1S(=O)(=O)Cc1ccc(-c2ccccn2)s1
Matrix metalloproteinase 8,CHEMBL4588,CHEMBL293359,IC50,1.0,nM,COc1ccc(S(=O)(=O)N2Cc3cc(O)ccc3C[C@@H]2C(=O)NO)cc1
Matrix metalloproteinase 8,CHEMBL4588,CHEMBL292226,IC50,2.0,nM,CN(C)c1ccc(Oc2ccc(S(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)NO)cc2)cc1
Matrix metalloproteinase 8,CHEMBL4588,CHEMBL56621,IC50,3.0,nM,O=C(c1ccccc1)c1ccc(S(=O)(=O)N2Cc3ccccc3C[C@@H]2C(=O)NO)cc1
Matrix metalloproteinase 8,CHEMBL4588,CHEMBL541293,IC50,4.0,nM,COc1ccc(S(=O)(=O)N2Cc3[nH]cnc3C[C@@H]2C(=O)NO)cc1.Cl
Matrix metalloproteinase 8,CHEMBL4588,CHEMBL58829,IC50,2.0,nM,O=C(NO)[C@H]1Cc2ccccc2CN1S(=O)(=O)c1ccc(OCc2ccc(F)cc2)cc1
Matrix metalloproteinase 8,CHEMBL4588,CHEMBL57725,IC50,3.0,nM,COc1ccc(S(=O)(=O)N2Cc3ncn(C)c3C[C@@H]2C(=O)NO)cc1
Matrix metalloproteinase 8,CHEMBL4588,CHEMBL292671,IC50,5.0,nM,COc1ccc(S(=O)(=O)N2Cc3cc(NC(=O)[C@H](C)N)ccc3C[C@H]2C(=O)NO)cc1
Matrix metalloproteinase 8,CHEMBL4588,CHEMBL56093,IC50,2.0,nM,O=C(NO)[C@H]1Cc2ccccc2CN1S(=O)(=O)c1ccc(Oc2ccccc2)cc1
Matrix metalloproteinase 8,CHEMBL4588,CHEMBL60624,IC50,4.0,nM,COc1ccc(S(=O)(=O)N2Cc3ccccc3C[C@@H]2C(=O)NO)cc1
Matrix metalloproteinase 8,CHEMBL4588,CHEMBL299936,IC50,2.0,nM,COc1ccc(S(=O)(=O)N2Cc3cc(N)ccc3C[C@@H]2C(=O)NO)cc1
